5.2,75
6.50526315789474,72.3684210526316
7.81052631578947,69.7368421052632
9.11578947368421,67.1052631578947
10.4210526315789,64.4736842105263
11.7263157894737,61.8421052631579
13.0315789473684,59.2105263157895
14.3368421052632,56.5789473684211
15.6421052631579,53.9473684210526
16.9473684210526,51.3157894736842
18.2526315789474,48.6842105263158
19.5578947368421,46.0526315789474
20.8631578947368,43.4210526315789
22.1684210526316,40.7894736842105
23.4736842105263,38.1578947368421
24.7789473684211,35.5263157894737
26.0842105263158,32.8947368421053
27.3894736842105,30.2631578947368
28.6947368421053,27.6315789473684
30,25
